Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
00:00.0,8905.84,9065.78,8760,8915.15,5592.523995,00:00.0,49769613.17,67724,2827.12796,25154333.48,0
00:00.0,8915.15,8920.17,8470,8635.99,9309.608361,00:00.0,80483438.93,98728,4308.506667,37247851.68,0
00:00.0,8626.12,8800,8231,8263.51,9669.496264,00:00.0,82411240.21,96465,4552.934127,38813496.27,0
00:00.0,8271,8448,8120,8419,8887.712905,00:00.0,73766622.23,97532,4513.17355,37460139.33,0
00:00.0,8420,8572,8125,8533.98,7928.668373,00:00.0,66213268.3,87427,3938.548128,32914974.95,0
00:00.0,8533.99,8549,7956,7969.05,8046.326184,00:00.0,65937934.92,92947,3729.083474,30572232.15,0
00:00.0,7976.73,8169.13,7800,7850.72,7751.617967,00:00.0,61793265.39,82288,4232.631706,33726664.51,0
00:00.0,7851.2,8190,7726.53,8140,8613.791974,00:00.0,68540142.86,94152,4685.248236,37291921.12,0
00:00.0,8139.99,8449.9,8110,8449.86,8650.395645,00:00.0,71847854.75,99939,4610.956658,38279406.23,0
00:00.0,8445.06,8500.85,8151.2,8285,6996.107264,00:00.0,58086861.64,92599,3599.957766,29907878.2,0
00:00.0,8285,8342.21,8015,8063.88,4966.948918,00:00.0,40760377.69,62701,2322.46408,19071812.14,0
00:00.0,8063.82,8570,8053,8479.99,8080.333298,00:00.0,67458475.87,90498,4300.290378,35913850.83,0
00:00.0,8479,8550,8337,8473.76,4804.245419,00:00.0,40621231,68333,2241.624456,18954507.25,0
00:00.0,8470.01,8840.82,8457.03,8640.01,9193.850506,00:00.0,80208295.24,103187,4593.517841,40038588.58,0
00:00.0,8640.01,8774.9,8502,8670,6716.413677,00:00.0,58021364.37,73575,3162.186499,27327284.49,0
00:00.0,8669.99,8799.42,8620,8792.76,5349.247434,00:00.0,46577159.45,65251,2719.702908,23691786.81,0
00:00.0,8793,8989,8700,8903,7843.760156,00:00.0,69554301.06,76816,3899.62766,34602439.6,0
00:00.0,8903,8950,8640.33,8760.59,6814.370804,00:00.0,59807142.95,73545,3270.464258,28709906.26,0
00:00.0,8763.2,8786.3,8554.87,8669.39,5427.889741,00:00.0,46988089.71,61831,2410.607588,20869222.61,0
00:00.0,8656.26,8669.42,8351,8531.47,8785.092716,00:00.0,74511184.92,87815,4006.729985,33968781.3,0
00:00.0,8525.08,8680,8450,8489.91,5800.85879,00:00.0,49708128.56,66276,2764.42085,23687909.39,0
00:00.0,8486.05,8647.03,8486.05,8616.04,3677.962165,00:00.0,31548145.91,53030,1828.865079,15689347.21,0
00:00.0,8616.11,8725,8461,8539.9,4948.79874,00:00.0,42602451.65,59396,2277.36792,19605820.67,0
00:00.0,8535.17,8724,8533,8709,4445.536377,00:00.0,38487642.1,63134,2294.022324,19870068.73,0
00:00.0,8709,8888.85,8705.01,8870.17,5376.398996,00:00.0,47369678.71,75124,2811.946947,24770092.62,0
00:00.0,8870.17,8930.65,8757.5,8927,5163.13491,00:00.0,45556109.47,78803,2638.570406,23291875.01,0
00:00.0,8929.96,9350,8924.87,9330.08,13307.60391,00:00.0,122161977,148931,6677.716123,61267451.6,0
00:00.0,9329.22,9400,9170,9239.36,7252.578778,00:00.0,67299722.39,93055,3368.549634,31268458.66,0
00:00.0,9232.04,9489.6,9190,9449.99,5266.699898,00:00.0,49251563.05,55850,2717.65801,25428438.42,0
00:00.0,9449.98,9710,9301.5,9636.58,8082.558079,00:00.0,76873010.21,103167,4032.535596,38347408.87,0
00:00.0,9643,9817.2,9620,9810.01,6689.084789,00:00.0,64873263.91,91275,3287.435218,31888239.28,0
00:00.0,9810.01,9925.17,9371.56,9566.56,12804.39925,00:00.0,123609764.2,136581,6170.475376,59607040.13,0
00:00.0,9560.01,9856.61,9560.01,9811.01,6549.377968,00:00.0,63662868.39,84755,3289.472408,31986352.67,0
00:00.0,9811.01,10219.5,9742.01,10110.75,10823.63098,00:00.0,108437763.6,115606,5595.930963,56050787.38,0
00:00.0,10114.1,10167.5,9832.95,10000.09,7478.545642,00:00.0,74931814.39,76965,3429.249331,34375439.56,0
00:00.0,10000.89,10323.37,9980,10104.7,6414.819334,00:00.0,65243106.49,71103,3186.91194,32425888.65,0
00:00.0,10108,10141.5,9679.16,9688.5,8406.254833,00:00.0,83528952.96,90812,3872.614712,38480999.7,0
00:00.0,9688.5,9973.86,9666,9799.43,6739.054921,00:00.0,66152263.4,63662,3279.668734,32191983.11,0
00:00.0,9796.01,10132,9740,10039.98,6504.214311,00:00.0,64726985.95,67563,3010.233249,29956345.4,0
00:00.0,10035.05,10150,9865,10030.66,5669.167777,00:00.0,56749820.16,61239,2586.987929,25894385.57,0
00:00.0,10030.65,10213.3,9927.93,10159.98,4427.694798,00:00.0,44702170.27,50931,2376.587902,23997531.45,0
00:00.0,10156.07,10489.66,10050,10459.04,7305.962891,00:00.0,75192698.63,73697,3851.106418,39646768.63,0
00:00.0,10459.04,10760,10418.01,10727.91,7959.297717,00:00.0,84376128.45,70964,3982.502468,42210693.82,0
00:00.0,10727.87,10877.91,10580,10683,8235.004713,00:00.0,88379277.33,81832,3920.496328,42079610.79,0
00:00.0,10683,10869,10499.86,10731.48,7095.960571,00:00.0,75861210.37,73210,3316.113897,35454513.88,0
00:00.0,10731.48,10835,10674,10722.99,5013.956269,00:00.0,53904563.92,52968,2599.202065,27951437.6,0
00:00.0,10720,11075.07,10675.1,11039.55,6271.926246,00:00.0,68298817.46,60914,3478.203613,37886241,0
00:00.0,11039.55,11274,10751.5,10800,9106.720792,00:00.0,100697056.6,84971,4461.54847,49334799.63,0
00:00.0,10808.99,10940,10323,10589.76,14082.96829,00:00.0,148908988.3,115739,6535.668327,69114562.48,0
00:00.0,10593.62,10599.93,10080,10550,13349.98389,00:00.0,138367734.6,106841,6290.515675,65247830.49,0
00:00.0,10550,10850,10350,10633.73,9858.360006,00:00.0,104855237.2,89637,4976.746581,52918208.7,0
00:00.0,10620.01,10874.99,10411.71,10831.26,8047.716738,00:00.0,85640751.86,77147,4183.243266,44533143.35,0
00:00.0,10835.62,10837.1,10331,10383.43,6691.631012,00:00.0,70953542.84,63199,3146.141455,33363364.84,0
00:00.0,10375.01,10639,10270.33,10499,6375.826465,00:00.0,66848578.78,59609,3216.911682,33736231.93,0
00:00.0,10498.86,10843,10334,10815.62,5879.536835,00:00.0,62293726.18,57393,2935.260095,31115528.46,0
00:00.0,10815.61,11031.31,10672.01,10918.84,8631.624528,00:00.0,93883419.93,71327,4332.102332,47144348.38,0
00:00.0,10918.84,11219,10855,11171.71,6801.519111,00:00.0,74899964.3,61389,3695.785832,40716292.66,0
00:00.0,11171.71,11250,10881,11126.06,7744.962027,00:00.0,85821065.63,67786,3763.191923,41711579.63,0
00:00.0,11126.17,11212,11005,11153,5397.948165,00:00.0,60019807.87,49378,2676.625265,29769704.38,0
00:00.0,11147.11,11516.51,11141,11424.1,9097.96099,00:00.0,103737019.9,69490,4721.469014,53817653.08,0
00:00.0,11424.1,11650,11379.99,11535,6119.690326,00:00.0,70407873.06,57566,3247.890952,37376756.12,0
00:00.0,11530.92,11585,11156,11400,8485.455971,00:00.0,96297247.01,74657,4037.986657,45818894.21,0
00:00.0,11408.88,11595,11378,11516.99,5071.930077,00:00.0,58260054.56,52168,2574.142522,29577116.14,0
00:00.0,11517,11748.01,11494.29,11668,7241.339632,00:00.0,84292005.63,73595,3872.369884,45075110.88,0
00:00.0,11668,11786.01,11100.59,11200.99,12136.97729,00:00.0,138579032.1,104721,5757.632781,65815371.59,0
00:00.0,11195.07,11304.03,10811.7,10915.34,15536.14564,00:00.0,171448241.2,124712,7445.672407,82187750.26,0
00:00.0,10919,11140,10620,11125,10734.18221,00:00.0,116588493.9,88763,5211.580796,56613335.62,0
00:00.0,11128,11185.19,10850,10948,6891.12062,00:00.0,75816443.04,62862,3247.445365,35733026.35,0
00:00.0,10948.02,11109,10407.09,10540.31,13297.64694,00:00.0,141974245.5,96444,6105.686019,65204965.62,0
00:00.0,10542.64,10675.51,10312.12,10385.5,11935.4176,00:00.0,125049683.2,91095,5771.958959,60496745.74,0
00:00.0,10385.5,10562,10200,10437.6,9719.305746,00:00.0,100660023.6,78464,4555.730456,47200741.08,0
00:00.0,10439.02,10799,10296,10711.84,8119.957129,00:00.0,86133029.44,64372,4180.850356,44379830.61,0
00:00.0,10711.84,10933.44,10520,10600,7929.57954,00:00.0,85225242.36,67629,3978.342388,42758894.34,0
00:00.0,10606.99,10670,10076,10259.87,12298.25206,00:00.0,126736539.8,89452,5745.483495,59224856.7,0
00:00.0,10260,10318,9711,9980.98,20953.44134,00:00.0,208052729.2,135930,10237.62754,101648832.4,0
00:00.0,9972.12,10048.33,9679,10027.7,10725.33082,00:00.0,106003958.4,86867,5376.057885,53166441.18,0
00:00.0,10027.71,10127,9789,9811.04,7033.605596,00:00.0,69854874.69,62023,3510.93596,34888586.39,0
00:00.0,9815.55,9825.91,9570.19,9807.89,10060.30571,00:00.0,97419804.28,77135,4896.421162,47427312.09,0
00:00.0,9802.14,9989,9656,9865.66,9112.577181,00:00.0,89607646.82,73411,4712.446551,46353949.1,0
00:00.0,9865.67,10230,9857.34,10180.06,10914.10645,00:00.0,109624040.2,86723,5456.678235,54807131.19,0
00:00.0,10180.06,10435,10088.1,10292,10982.84927,00:00.0,112735693.3,82595,5263.461305,54035627.17,0
00:00.0,10292,10300.92,10004.09,10033,9089.17118,00:00.0,91984517.65,77128,4223.751064,42751451.56,0
00:00.0,10037.9,10230,9857.75,10131.04,7043.692588,00:00.0,70429051.25,70488,3478.253051,34796221.97,0
00:00.0,10131.04,10468,10081.41,10400,6591.551708,00:00.0,68108941.9,58913,3296.572378,34056946.08,0
00:00.0,10395.74,10496.97,9938.98,10119.16,8360.107089,00:00.0,85543919.49,59606,3851.876658,39450437.79,0
00:00.0,10119.13,10155,9669.94,9757,8044.812092,00:00.0,79656330.25,62158,3321.540551,32897566.37,0
00:00.0,9757,9839,9556,9752.07,7026.974278,00:00.0,68263495.17,52849,3156.833705,30680209.33,0
00:00.0,9751.62,9821.96,9515,9570,4626.454142,00:00.0,44687967.86,45269,2194.323515,21201106.62,0
00:00.0,9570,9737,9352,9694.51,6238.25699,00:00.0,59357931.97,59123,2825.724154,26878617.27,0
00:00.0,9694.51,9779,9487,9559.01,4066.783949,00:00.0,39187370.8,39700,2124.897731,20487510.12,0
00:00.0,9558.78,9847,9534.5,9727.3,4408.057991,00:00.0,42928882.03,39493,2365.897496,23036396.99,0
00:00.0,9722.64,9787.6,9534.82,9665.99,4486.209142,00:00.0,43289939.71,34603,2181.811545,21062413.31,0
00:00.0,9663.98,9700,9300,9390,6595.834012,00:00.0,62340932.5,46467,2860.965573,27035368.88,0
00:00.0,9390,9512,9274.8,9473.09,4783.952065,00:00.0,44944869.07,37490,2480.341168,23316102.92,0
00:00.0,9470.75,9670,9432.34,9590,4032.680427,00:00.0,38594605.01,35814,1942.74802,18587747.23,0
00:00.0,9590,9754.98,9510.06,9590,3768.864611,00:00.0,36358574.7,32594,1923.836114,18565557.97,0
00:00.0,9584.72,9676,9379.01,9454.49,3687.885506,00:00.0,35168681.56,31597,1619.615091,15450204.87,0
00:00.0,9454.49,9745.83,9350,9715.99,5066.728387,00:00.0,48440034.58,41732,2450.536462,23433292.58,0
00:00.0,9708,10344,9640.01,10260.92,12005.28686,00:00.0,121181650,91806,6064.627698,61188045.35,0
00:00.0,10261,10400,10121,10238.62,5706.657581,00:00.0,58442352.56,48759,2720.149152,27867078.85,0
00:00.0,10235.94,10444.32,10160,10324,4642.869809,00:00.0,47967966.3,38788,2267.004189,23431823.76,0
00:00.0,10321,10419.7,10121,10270,4556.642466,00:00.0,46703423.59,34099,2125.231102,21787354.72,0
00:00.0,10270,10650,10217,10600,5191.21605,00:00.0,53878375.46,35951,2750.316641,28544170.97,0
00:00.0,10600,10780,10556.91,10695,6876.349645,00:00.0,73467269.13,53100,3460.161055,36969107.91,0
00:00.0,10698.97,10870,10463.18,10568.01,7593.743082,00:00.0,81040795.59,54537,3605.178314,38508172.34,0
00:00.0,10570,10769,10559.32,10697,3408.705254,00:00.0,36258352.46,32874,1714.638277,18239328.95,0
00:00.0,10697,10792.4,10560.01,10569.04,3078.728626,00:00.0,32947154.91,29981,1531.558349,16402336.57,0
00:00.0,10584.33,10977.95,10551,10919.9,4494.997217,00:00.0,48515274.78,39211,2293.956011,24755398.69,0
00:00.0,10915.03,11098,10669,10748.86,7095.42371,00:00.0,77235359.18,56795,3312.623988,36064281.76,0
00:00.0,10741.01,10828,10476.28,10570.95,6099.791437,00:00.0,64621436.76,52408,2851.585109,30217464.89,0
00:00.0,10574.13,10619.35,10375.54,10506.85,4978.684008,00:00.0,52192087.67,47774,2361.148738,24750904.53,0
00:00.0,10505,10570.89,10400,10560.02,3348.343326,00:00.0,35092753.38,36643,1645.589261,17256938.61,0
00:00.0,10563.79,10722,10300,10326.76,4783.744084,00:00.0,50257784.37,45055,1947.943223,20492213.61,0
00:00.0,10325.64,10464.99,10240,10356.03,3901.729532,00:00.0,40373744.6,35727,1806.539711,18707880.59,0
00:00.0,10356.01,10592.85,10335.96,10549.33,3245.157625,00:00.0,33917319,32170,1589.53785,16611991.01,0
00:00.0,10549.96,10745,10549.96,10671.93,3990.376894,00:00.0,42546634.41,37127,2133.496118,22753195.5,0
00:00.0,10671.93,10831,10591.16,10717,4580.854208,00:00.0,49167819.61,39575,2293.347253,24623367.52,0
00:00.0,10717,10945,10700.01,10880,3897.41721,00:00.0,42228185.82,37701,2158.893518,23399651.15,0
00:00.0,10880,11060.41,10789.26,10920,5477.018461,00:00.0,59938831.93,48128,2803.59005,30692731.46,0
00:00.0,10923.36,11200,10920,11117.97,5895.815624,00:00.0,65384040.34,43810,3216.787222,35670571.19,0
00:00.0,11117.97,11159.01,10901.01,11080.42,4372.756546,00:00.0,48260574.66,38841,2197.61856,24258368.02,0
00:00.0,11080.42,11139.1,10826.52,10898.95,4214.44968,00:00.0,46185623.47,37856,1935.019324,21207194.38,0
00:00.0,10898.95,11050,10770,10855.34,3711.743908,00:00.0,40415279.82,34347,1599.847579,17429155.57,0
00:00.0,10855,10950,10780,10937,2406.192253,00:00.0,26159881.73,25067,1238.344439,13467476.26,0
00:00.0,10937,11130,10890.81,11039,3309.752079,00:00.0,36530906.99,31770,1705.716508,18832153.4,0
00:00.0,11038.99,11396.7,11015.01,11324,4821.320872,00:00.0,54191807.52,42361,2618.547956,29427612.48,0
00:00.0,11320,11415.16,11301.1,11317,3312.115747,00:00.0,37610869.97,28733,1610.855798,18294684.39,0
00:00.0,11317,11382.32,11245.5,11287.21,3328.415959,00:00.0,37665722.6,26772,1533.702207,17355637.68,0
00:00.0,11287.21,11530,11287,11483.77,3819.506904,00:00.0,43677188.47,33884,2056.437253,23518298.73,0
00:00.0,11477.02,11544,11452,11505.21,2376.83206,00:00.0,27336246.86,25492,1232.196048,14173882.46,0
00:00.0,11510,11526,11268,11464.48,3628.961738,00:00.0,41267662.48,33202,1790.943522,20372804.49,0
00:00.0,11464.47,11470,11129.49,11163,3539.376016,00:00.0,39921825.34,29158,1647.48812,18589888.56,0
00:00.0,11163,11259.71,11050.02,11140.3,3163.335629,00:00.0,35310485.46,28556,1413.919537,15781081.76,0
00:00.0,11142.01,11273.7,11080.97,11159.68,2222.940026,00:00.0,24862601.33,23304,1026.762608,11485001.6,0
00:00.0,11159.68,11259,11090.01,11150.01,2035.650843,00:00.0,22742275.81,23654,777.065476,8682966.17,0
00:00.0,11150,11429.99,11125.92,11378.89,3231.81579,00:00.0,36478064.44,32369,1669.777449,18852980.72,0
00:00.0,11378.19,11565,11361.69,11515,3102.800349,00:00.0,35534326.74,31318,1662.388405,19045095.65,0
00:00.0,11515,11589,11415.01,11568.03,2248.094776,00:00.0,25846451.25,22821,1253.035239,14406727.78,0
00:00.0,11558.47,11608,11458.43,11539.87,2502.641392,00:00.0,28897323.04,25661,1249.943855,14438596.83,0
00:00.0,11539.87,11556.57,11435,11515,2184.873611,00:00.0,25080935.59,25891,981.796183,11269873.52,0
00:00.0,11515,11585.53,11441.78,11515.61,2341.969551,00:00.0,26965017.56,26869,1071.233544,12333851.94,0
00:00.0,11515.62,11680,11489.97,11669.08,2533.355187,00:00.0,29367259.09,27373,1452.368408,16845863.57,0
00:00.0,11666,11710,11454,11454,3333.296546,00:00.0,38709964.86,35703,1660.446485,19294072.69,0
00:00.0,11455,11455,11181.5,11280.01,5168.748613,00:00.0,58369918.53,43262,2335.429921,26373370.4,0
00:00.0,11280.01,11360,11229.8,11270,2469.657427,00:00.0,27906334.94,28974,1114.947915,12596466.93,0
00:00.0,11275.11,11333,10840.01,10937,6299.689292,00:00.0,69389647.28,47937,2727.241947,30019636.28,0
00:00.0,10936,11046.24,10777.78,10966,5250.521463,00:00.0,57283528.56,43963,2531.727163,27633835.27,0
00:00.0,10974.08,11013.5,10555.48,10707,6073.660496,00:00.0,65369376.15,46571,2776.876843,29880563.54,0
00:00.0,10707,10839,10566,10716.48,4253.295072,00:00.0,45523411.19,39599,1996.073407,21370248.2,0
00:00.0,10716.48,10899,10660,10724.99,3790.751942,00:00.0,40913616.81,35795,1819.185772,19633789.61,0
00:00.0,10724.98,10830.01,10400,10510,5354.090536,00:00.0,56640912.27,41278,2428.985484,25689388.79,0
00:00.0,10509.99,10635.03,10411.11,10635.03,4080.911191,00:00.0,42940526.11,35304,2127.493909,22387486.08,0
00:00.0,10635.6,10747.88,10502.76,10679.56,5597.000716,00:00.0,59453553.55,48197,2719.359366,28892506.26,0
00:00.0,10679.56,10716.66,9389.31,9844.18,24387.59063,00:00.0,241023066.1,174776,11387.4931,112423756.4,0
00:00.0,9837.84,10138.04,9707.07,9910,7437.326061,00:00.0,73836358.68,61371,3539.933603,35137844.19,0
00:00.0,9910,10037.99,9470,9500,7536.442501,00:00.0,73406806.48,57487,3649.996522,35577134.68,0
00:00.0,9508,9991,9489.39,9936.98,5008.093269,00:00.0,48904492.9,45330,2654.600605,25921838.25,0
00:00.0,9936.98,10099,9820,9910.09,4586.879647,00:00.0,45732495.21,43583,2376.024279,23698758.93,0
00:00.0,9902.98,9968.75,9624,9909.29,5340.811382,00:00.0,52276867.91,47259,2733.947464,26759166.32,0
00:00.0,9909.3,9914.96,9060,9357.86,13329.05639,00:00.0,124814472.7,95426,6057.711658,56667949.83,0
00:00.0,9349.04,9471,9182.41,9271.64,5308.190036,00:00.0,49506145.49,47429,2785.17531,25983868.92,0
00:00.0,9267.07,9410,8835.37,8953.01,9488.929812,00:00.0,85943053.88,67158,4436.445911,40191375.92,0
00:00.0,8953.01,8960,8329,8686.43,17058.98545,00:00.0,147629616.9,110199,8031.607013,69554762.9,0
00:00.0,8685,8948,8388,8923,9812.884542,00:00.0,85037539.65,76876,5019.80624,43549356.66,0
00:00.0,8933.91,9165.18,8822.99,8927,9669.80194,00:00.0,86947585.24,74934,4602.895137,41370048.78,0
00:00.0,8925.93,9049.01,8630,8770,8803.719739,00:00.0,77306731.79,69625,4347.34296,38174680.84,0
00:00.0,8770.01,9333.33,8704.31,9227,9277.969927,00:00.0,84218373.64,63920,4728.317587,42895220.91,0
00:00.0,9230,9400.79,9073.66,9210,7883.405519,00:00.0,72997125.91,55392,3955.353297,36642725.77,0
00:00.0,9210,9490,9174.44,9327.43,5768.10053,00:00.0,53987063.95,45383,2568.759426,24051895.27,0
00:00.0,9327.43,9403.09,9150.1,9345,4155.68305,00:00.0,38611693.98,34310,1983.642642,18436273.34,0
00:00.0,9345,9468.88,9180.7,9346.14,5062.819928,00:00.0,47299290.85,38606,2637.986077,24656076.55,0
00:00.0,9340,9418.17,8947.27,9089.93,7045.550302,00:00.0,64269316.37,59493,3212.4961,29290550.75,0
00:00.0,9089.93,9092.3,8667.07,8770.22,7264.453528,00:00.0,64045757.35,54882,3281.589734,28914264.46,0
00:00.0,8770.22,8774.76,8450,8617,8255.546821,00:00.0,70943378.97,55121,3451.407604,29682776.9,0
00:00.0,8617,8844.07,8568.1,8704,4267.178518,00:00.0,37251288.29,35984,2026.903966,17691551.63,0
00:00.0,8700,9100.66,8532.38,9027.68,5112.719233,00:00.0,44695799.75,41381,2565.618259,22471021.43,0
00:00.0,9025.03,9335,9015.11,9036.04,9700.010888,00:00.0,89017307.33,68777,4609.738581,42328618.56,0
00:00.0,9049.96,9711,9037.01,9639.57,9947.231726,00:00.0,94243827.48,73921,5356.544936,50679866.3,0
00:00.0,9637,9740,9431.26,9533.57,7043.2862,00:00.0,67339659.12,58183,3139.993598,30043790.79,0
00:00.0,9533.57,9713,9356.02,9416.09,5472.440203,00:00.0,52233253.09,42728,2345.471837,22393502.3,0
00:00.0,9416.09,9688,9370.05,9599.92,4184.352807,00:00.0,39996760.92,34142,2057.709152,19667472.03,0
00:00.0,9599.92,9888.88,9512,9837.03,5701.1611,00:00.0,55576203.4,48571,2825.915648,27558931.59,0
00:00.0,9837.04,9838,9110,9170.01,10701.28576,00:00.0,101016128.6,80035,4637.635806,43739588.65,0
00:00.0,9174.22,9309.57,8850,8927,9329.071839,00:00.0,84857861.8,77431,4336.901393,39450960.1,0
00:00.0,8934.99,9234.07,8780,9131.34,6842.466218,00:00.0,61882524.02,53735,3166.06392,28644169.18,0
00:00.0,9131.34,9264.1,8933,9037.71,4849.518794,00:00.0,44230968.2,36803,2335.038983,21313638.59,0
00:00.0,9037.72,9474,9012.9,9205.17,7727.497386,00:00.0,71895066.48,52755,3624.108433,33726497.76,0
00:00.0,9205.17,9349,8870,9044.9,7829.727089,00:00.0,71328625.07,59296,3877.191638,35352488.31,0
00:00.0,9049.47,9250,8823,9051,8753.866172,00:00.0,79213644.35,85365,4408.338265,39901936.92,0
00:00.0,9060.93,9275,8941.45,9069.3,6899.609979,00:00.0,62989340.12,66609,3428.18617,31310840.68,0
00:00.0,9072.57,9249.99,9000,9150,4131.189938,00:00.0,37696340.49,41906,2183.593558,19929038.53,0
00:00.0,9151.92,9333.78,9137,9249.93,4204.115104,00:00.0,38928343.98,37264,2202.35481,20396828.17,0
00:00.0,9249.94,9251,9050,9079.92,3851.038065,00:00.0,35135133.77,36656,1826.084477,16663319.03,0
00:00.0,9067.09,9129.99,8631.78,8675.08,8888.803578,00:00.0,78385863.31,70294,3882.130373,34226268.47,0
00:00.0,8675.08,8791.49,8570,8725.83,7265.584851,00:00.0,63069862.67,57611,3499.199485,30384795.49,0
00:00.0,8718,8726.82,8201,8285.97,12877.93898,00:00.0,107789459.4,106847,5369.413211,44944942.37,0
00:00.0,8285.97,8340.64,7900.28,8170,12620.61353,00:00.0,102749346.7,90455,6104.147369,49728012.71,0
00:00.0,8184.01,8250,7717,7870.15,9398.447341,00:00.0,74798835.36,73538,4321.642265,34407628.26,0
00:00.0,7870.15,7950.36,7650,7888.94,8941.144628,00:00.0,69940018.16,65618,4680.211635,36628049.54,0
00:00.0,7887.19,8299,7790.73,8235,9841.891737,00:00.0,80056674.02,93930,4987.061472,40575615.32,0
00:00.0,8235,8430,7925.15,8099,11181.23731,00:00.0,91492388.94,77138,5637.878758,46160093.69,0
00:00.0,8098.76,8310,7943.9,8203.03,7549.23784,00:00.0,61396521.65,51550,3981.756365,32398424.42,0
00:00.0,8210,8363.21,8129.79,8240.98,5379.063418,00:00.0,44446279.35,38755,2805.609756,23188434.44,0
00:00.0,8240.98,8324.96,7900,8040.74,7647.392915,00:00.0,61802417.04,48086,3609.35996,29182106.13,0
00:00.0,8040.74,8287,8026,8233,5280.866649,00:00.0,43292150.42,32934,2967.664913,24328206.16,0
00:00.0,8233,8280,8060,8192.94,5219.538547,00:00.0,42556151.73,34670,2770.63264,22594111.9,0
00:00.0,8182.07,8598.77,8139.02,8539,10498.15506,00:00.0,88412952.58,62313,5686.173573,47863346.85,0
00:00.0,8539,8611.64,8431.01,8536.17,5537.336921,00:00.0,47187922.84,41456,2898.142896,24703823.48,0
00:00.0,8536.17,8566.08,8257.2,8260,4632.119798,00:00.0,39103407.56,36348,2117.460011,17891899.88,0
00:00.0,8260,8322.49,8078,8199.92,5709.067537,00:00.0,46770775.08,40126,2493.500834,20433379.86,0
